c:\Users\danil\Work\exercises-php\description.en.yml,description.en.yml,en,673
c:\Users\danil\Work\exercises-php\description.es.yml,description.es.yml,es,757
c:\Users\danil\Work\exercises-php\description.ru.yml,description.ru.yml,ru,707
c:\Users\danil\Work\exercises-php\drafts\description.en.yml,description.en.yml,en,707
c:\Users\danil\Work\exercises-php\drafts\10-basics\description.en.yml,description.en.yml,en,458
c:\Users\danil\Work\exercises-php\drafts\10-basics\10-hello-world\description.en.yml,description.en.yml,en,1724
c:\Users\danil\Work\exercises-php\drafts\10-basics\20-tags\description.en.yml,description.en.yml,en,859
c:\Users\danil\Work\exercises-php\drafts\10-basics\30-comments\description.en.yml,description.en.yml,en,1482
c:\Users\danil\Work\exercises-php\drafts\10-basics\40-instructions\description.en.yml,description.en.yml,en,1684
c:\Users\danil\Work\exercises-php\drafts\10-basics\45-testing\description.en.yml,description.en.yml,en,3590
c:\Users\danil\Work\exercises-php\drafts\10-basics\50-syntax-errors\description.en.yml,description.en.yml,en,1806
c:\Users\danil\Work\exercises-php\drafts\10-date-and-time\10-current-date\description.en.yml,description.en.yml,en,0
c:\Users\danil\Work\exercises-php\drafts\10-date-and-time\20-timestamp\description.en.yml,description.en.yml,en,0
c:\Users\danil\Work\exercises-php\drafts\10-date-and-time\30-timezones\description.en.yml,description.en.yml,en,0
c:\Users\danil\Work\exercises-php\drafts\10-date-and-time\40-compare-dates\description.en.yml,description.en.yml,en,0
c:\Users\danil\Work\exercises-php\drafts\10-date-and-time\50-calendar\description.en.yml,description.en.yml,en,0
c:\Users\danil\Work\exercises-php\drafts\10-date-and-time\60-format\description.en.yml,description.en.yml,en,0
c:\Users\danil\Work\exercises-php\drafts\10-date-and-time\70-locale\description.en.yml,description.en.yml,en,0
c:\Users\danil\Work\exercises-php\drafts\10-date-and-time\80-time\description.en.yml,description.en.yml,en,0
c:\Users\danil\Work\exercises-php\drafts\20-arithmetics\description.en.yml,description.en.yml,en,417
c:\Users\danil\Work\exercises-php\drafts\20-arithmetics\20-basic\description.en.yml,description.en.yml,en,2687
c:\Users\danil\Work\exercises-php\drafts\20-arithmetics\25-operator\description.en.yml,description.en.yml,en,2205
c:\Users\danil\Work\exercises-php\drafts\20-arithmetics\27-commutativity\description.en.yml,description.en.yml,en,1283
c:\Users\danil\Work\exercises-php\drafts\20-arithmetics\30-composition\description.en.yml,description.en.yml,en,1415
c:\Users\danil\Work\exercises-php\drafts\20-arithmetics\40-priority\description.en.yml,description.en.yml,en,2383
c:\Users\danil\Work\exercises-php\drafts\20-arithmetics\45-linting\description.en.yml,description.en.yml,en,3375
c:\Users\danil\Work\exercises-php\drafts\25-strings\description.en.yml,description.en.yml,en,350
c:\Users\danil\Work\exercises-php\drafts\25-strings\10-quotes\description.en.yml,description.en.yml,en,3507
c:\Users\danil\Work\exercises-php\drafts\25-strings\15-escape-characters\description.en.yml,description.en.yml,en,5437
c:\Users\danil\Work\exercises-php\drafts\25-strings\20-strings-concatenation\description.en.yml,description.en.yml,en,2191
c:\Users\danil\Work\exercises-php\drafts\25-strings\30-encoding\description.en.yml,description.en.yml,en,3166
c:\Users\danil\Work\exercises-php\drafts\27-data-types\description.en.yml,description.en.yml,en,333
c:\Users\danil\Work\exercises-php\drafts\27-data-types\40-primitive-data-types\description.en.yml,description.en.yml,en,2808
c:\Users\danil\Work\exercises-php\drafts\27-data-types\50-data-types-weak-typing\description.en.yml,description.en.yml,en,1955
c:\Users\danil\Work\exercises-php\drafts\27-data-types\55-type-conversion\description.en.yml,description.en.yml,en,1705
c:\Users\danil\Work\exercises-php\drafts\30-variables\description.en.yml,description.en.yml,en,480
c:\Users\danil\Work\exercises-php\drafts\30-variables\10-definition\description.en.yml,description.en.yml,en,2540
c:\Users\danil\Work\exercises-php\drafts\30-variables\12-change\description.en.yml,description.en.yml,en,1521
c:\Users\danil\Work\exercises-php\drafts\30-variables\13-variables-naming\description.en.yml,description.en.yml,en,1752
c:\Users\danil\Work\exercises-php\drafts\30-variables\14-errors\description.en.yml,description.en.yml,en,1160
c:\Users\danil\Work\exercises-php\drafts\30-variables\15-expressions\description.en.yml,description.en.yml,en,3498
c:\Users\danil\Work\exercises-php\drafts\30-variables\18-concatenation\description.en.yml,description.en.yml,en,1952
c:\Users\danil\Work\exercises-php\drafts\30-variables\19-naming-style\description.en.yml,description.en.yml,en,3151
